id,name,name_length,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price
54551,Fried Mush with Maple Syrup,27,11,11,1900,1919,0.1,0.3
54564,Omelette a la Creole,20,14,14,1900,1953,0.2,0.75
54614,Calf's Head Financiere,22,3,3,1901,1937,0.5,0.5
54622,Cafe Glace,10,33,34,1888,1987,0,20
54625,Lamb Kidneys on Toast,21,15,15,1889,1919,0.2,50
54632,Preserved Figs with Cream,25,29,30,1901,1954,0,0.6
54653,Fried Apples and Salt Pork,26,5,5,1900,1921,0,0
54661,Sweetbreads en Brochette,24,4,4,1900,1938,0.6,0.9
54691,Salad Russe,11,6,6,1897,1929,0.5,1
54709,"Salad, Vegetable",16,6,6,1894,1940,0.3,0.6
54722,Oysters Broiled Baltimore,25,2,2,1900,1917,0.6,0.6
54761,"Salad, Salmon",13,3,3,1901,1921,0.3,0.6
54763,"Salad, FRESH FRUIT",18,11,11,1901,1933,0.5,0.65
54768,"Soups, Green Turtle",19,2,2,1900,1933,0.4,0.5
54797,Oloroso Sherry,14,28,28,1895,1939,0.2,4
54802,Chateau Batailley,17,6,6,1889,1932,0.75,2.5
54817,Hostetters's Bitters,20,10,10,1900,1918,0.1,0.15
54818,Pommery & Greno Sec Champagne,29,10,10,1900,1917,2,6
54868,Bacon to order,14,6,6,1901,1938,0,0
54951,Lamb broth,10,5,5,1896,1962,0.25,0.4
54962,"Fried Smelts, Tartare Sauce",27,9,9,1900,1959,0.5,0.5
54969,Lettuce & Tomato Salad,22,25,25,1899,1981,0.1,0.75
54974,Devilled Sardines,17,5,5,1900,1959,0,0
54975,Fried Frog's Legs,17,75,80,1900,1917,0.5,70
55004,Bananas (2),11,6,6,1900,1947,0.1,0.35
55047,"Artichokes, Hollandaise Sauce",29,6,6,1900,1953,0,0
55056,Napoleon slices,15,6,6,1900,1940,0.1,0.25
55062,"Poulet saute, Marengo",21,2,2,1900,1957,1.25,1.25
55120,Sandtortchen,12,2,2,1900,1934,0,0
55129,Remoulade Sauce,15,5,5,1901,1963,0.8,0.8
55132,Marie Antoinette salad,22,41,41,1900,1933,0.5,0.6
55134,"Vermicelli pudding, vanilla sauce",33,4,4,1900,1918,0.25,0.35
55172,Grits,5,6,6,1900,1986,0.15,1.5
55178,Comsomme Vermicelli,19,2,2,1900,1933,0,0
55194,Preserved pear,14,3,3,1899,1933,0,0
55207,Chocolat Ice Cream,18,13,13,1900,1933,0.4,0.45
55219,Lemon Cake,10,6,6,1880,1972,0.1,0.6
55220,Souffle au Parmesan,19,7,8,1900,1955,0.4,0.4
55238,"Whiskey, Canadian Club",22,28,28,1900,1958,0,2
55287,Brabant Potatoes,16,4,4,1900,1957,0,0
55324,Indian meal,11,7,7,1900,1917,0.25,0.3
55349,Omelette mit Schinken,21,25,26,1900,1988,0,0
55366,Kaese,5,4,4,1901,1987,,
55369,Sauce Tartar,12,6,6,1900,1919,,
55388,Macaroni Gratin,15,4,4,1900,1934,0,0
55406,Swiss Pastry,12,9,9,1894,1939,0,0
55478,Consomme Napolitaine,20,17,18,1892,1921,0.1,0.4
55484,Smelts au vin blanc,19,4,4,1900,1933,0.35,1
55511,"Broiled striped bass, maitre d'hotel",36,5,6,1900,1950,0.6,1.75
55547,Charteuse,9,3,3,1899,1959,0,0.85
55556,Cream Gervais cheese,20,17,17,1900,1917,0.25,0.3
55569,Orange Cake,11,6,6,1900,1970,0.15,0.25
55578,Chocolate Parfait Ice Cream,27,2,2,1900,1941,0,0
55585,Port du Salut cheese,20,140,170,1891,1979,0.1,1.75
55658,"Filet of Sole, Tartar",21,8,8,1905,1949,0,1.1
55659,Potatoes Rissole,16,11,11,1899,1958,10,10
55674,Strawbery Ice Cream,19,3,3,1900,1946,0.4,30
55680,Chelsea Buns,12,2,2,1901,1962,0,0
55691,Leg of veal,11,5,5,1900,1963,0.2,0.2
55695,Tenderloin Steak with Mushroom Sauce,36,3,3,1901,1944,0,0
55732,Guiness's Extra Stout,21,5,5,1900,1953,0,0
55738,Punch Lalla Rookh,17,89,91,1891,2928,0,30
55765,Broiled Salmon Parsley Sauce,28,2,2,1900,1926,0,0
55808,"Pork cutlet, Sauce Robert",25,2,2,1901,1958,0,0
55810,"Piper Heidsieck, Brut Extra",27,7,7,1895,1938,1.4,7.5
55845,GebÌ_ck,7,25,26,1901,1976,,
55848,Baked Squash,12,9,9,1900,1959,0.3,0.5
55858,"Orange Fritters, Sweet Sauce",28,2,2,1900,1932,0,0
55872,Worchester Sauce,16,2,2,1901,1916,,
55886,Italian Marble Cake,19,2,2,1901,1954,,
55905,Baked Jam Roll,14,5,5,1892,1946,0,0
55934,Cold boned capon,16,51,51,1897,1918,0.4,1
55941,Vol-au-Vent a la Reine,22,3,3,1895,1938,1.5,1.5
55942,Bluefish Broiled,16,2,2,1907,1916,0.2,0.6
55958,Broiled spring lamb chops,25,14,14,1901,1980,0.9,15.95
55967,Brains,6,4,4,1900,1961,0,0
55970,Griddle cakes with Vermont Maple syrup,38,2,2,1900,1958,0,0
55999,Jerusalem Artichokes,20,4,4,1900,1938,,
56026,Grand fine Champagne,20,4,4,1900,1967,0,0
56042,Chocolate cup custard,21,5,5,1899,1955,0.3,0.3
56069,Cup of cocoa,12,16,16,1898,1963,0,10
56074,"Toast, plain",12,3,3,1901,1945,0,0
56089,Cold half spring chicken,24,2,2,1901,1954,0,0
56110,Consomme Victoria,17,3,3,1884,1945,0,0
56131,Pineapple Sorbet,16,4,4,1900,1989,0.25,0.25
56137,Fromage de Camembert,20,17,18,1895,1917,0.45,0.45
56140,Salade Turquoise,16,5,5,1899,1955,0,0
56145,Graves Bordeaux White,21,3,3,1900,1973,0.45,6.5
56155,Hot Brown Bread,15,4,4,1893,1917,0.15,0.15
56160,Christmas Punch,15,5,5,1898,1918,,
56164,Stewed New Corn,15,5,5,1901,1939,0.2,0.2
56206,"Whisky, Canadian Club",21,7,8,1900,1938,0,3
56259,Leg of Lamb Mint Sauce,22,18,19,1901,1959,0,0
56266,Marmalade Sandwich,18,2,2,1901,1941,0.25,0.25
56285,Clear ox-tail soup,18,1,1,1901,1959,0,0
56288,"Cigarettes, Egyptian Deities",28,5,5,1901,1920,0.1,0.3
56293,"Cigarettes, Caporal",19,6,7,1900,1920,0.1,0.25
56299,Calf's kidneys a la diable,26,2,2,1901,1937,0,0
56305,"Fruit pudding, rum sauce",24,4,5,1889,1917,0.1,0.25
56314,Sweet bread,11,4,4,1906,1935,0,0
56332,Rum pie,7,4,4,1900,1954,0.5,0.6
56333,Cornmeal,8,4,5,1900,1921,0.2,0.2
56358,De Brie cheese,14,10,10,1887,1958,0.15,0.2
56373,Cold bouillon en tasse,22,5,5,1899,1941,,
56374,Te,2,17,18,1900,1989,0,20
56376,Lettuce and cucumber salad,26,9,9,1898,1917,0.2,0.4
56386,String Beans au Beurre,22,16,16,1896,1969,0.3,0.3
56408,"FRESH MUSHROOMS, on Toast",25,4,4,1892,1955,0.5,1
56462,"Fresh asparagus, Hollandaise",28,39,39,1900,1948,0,0
56467,Apfel-Pfannkuchen,17,10,10,1901,1955,0,0
56476,Pommes de terre a l'Anglaise,28,4,4,1901,1934,0,0
56479,Petits pois au beurre,21,34,34,1885,1968,,
56487,Pommes Dauphine,15,20,20,1895,1972,0.25,0.25
56500,Ginger Cake,11,7,7,1896,1973,0,0
56532,"Broiled mackerel, maitre d'hotel",32,9,9,1900,1944,0.4,1.5
56551,Scrambled eggs with asparagus tips,34,16,17,1900,1955,0.4,0.85
56562,G.H. Mumm's Cordon Rouge,24,8,8,1901,1941,1.75,33.75
56591,Boiled Fish,11,4,4,1900,1940,0.35,0.35
56604,Chicken Bouillon,16,14,15,1899,1946,0.1,10
56611,Eggs a la Marchand de Vin,25,5,5,1900,1918,0.25,0.45
56635,Meuniere,8,15,16,1897,1972,0,1
56641,The Boss's breakfast,20,11,11,1901,1918,0.35,0.6
56660,Mille feuilles,14,3,3,1898,1943,0,0
56667,"Asparagus, Butter Sauce",23,31,31,1891,1950,0,0.85
56675,Hot Tea Biscuits,16,24,30,1900,1946,0.05,0.1
56684,Almond Blanc Mange,18,4,4,1891,1933,0.15,0.25
56705,"Baked Halibut, Egg Sauce",24,2,2,1900,1946,0,0
56716,After Dinner Coffee,19,6,6,1900,1958,0.1,0.15
56741,Giblet Sauce,12,8,8,1899,1937,,
56754,Vino de Pasto Sherry,20,11,11,1892,1918,0.15,3
56755,Creme de Cassis,15,34,34,1900,1967,0,15
56765,"Salmon Steak, broiled",21,6,6,1900,1938,0.3,0.7
56891,Collared herring,16,2,2,1901,1938,0,0
56917,"Lamb Hash, with Green Peppers",29,4,4,1901,1921,0,0
56945,"Consomme, hot, in cup",21,9,9,1901,1918,0.1,0.35
56946,"Consomme, cold, in cup",22,9,9,1901,1918,0.1,0.35
56955,Fresh strawberries with cream,29,53,60,1896,1979,0,2
56969,"Fresh asparagus, vinaigrette",28,2,2,1901,1941,0.3,0.3
56975,Boned capon truffe and jelly,28,8,8,1901,1918,0.5,0.6
56981,Kidney omelet,13,13,13,1900,1920,0.3,0.75
57005,Eggs a la russe,15,16,16,1901,1980,0,2.85
57019,Apricots brandy,15,2,2,1901,1954,0.15,0.5
57028,"Cheese, Isigny",14,2,2,1901,1920,0.1,0.25
57029,"Egg, extra",10,31,31,1901,1953,0.05,0.1
57040,Sirloin steak plain,19,7,7,1899,1917,0.7,1
57044,Fresh figs with cream,21,5,5,1901,1939,0.2,0.35
57046,Tenderloin steak (for one),26,2,2,1901,1954,0.6,7.5
57047,Sirloin steak (for one),23,2,2,1901,1954,0.6,7.5
57048,Ham or bacon with fried eggs,28,6,6,1914,1941,0.4,0.6
57069,Consomme with barley,20,6,6,1894,1957,0.1,0.1
57070,"Broiled whitefish, parsley butter",33,3,3,1900,1926,0,0
57110,Apricot Sherbet,15,18,18,1901,1973,0.25,0.25
57126,Gurken Salat,12,23,23,1899,1969,0,0
57132,Consomme au tapioca,19,8,9,1900,1955,0.25,0.6
57135,Asparagus a la creme,20,3,3,1900,1921,0,0
57145,Erdbeer-Rahmeis,15,6,6,1900,1969,0,0
57146,Orangen-Rahmeis,15,3,3,1900,1929,0,0
57334,Cream Slaw,10,5,5,1900,1957,0.15,0.3
57348,Scallops au gratin,18,7,8,1900,1944,0.5,5
57355,Cherrystones clams,18,38,39,1900,1947,0.15,0.6
57374,Plain scrambled eggs,20,10,10,1900,1954,0.2,0.6
57410,Smoked Salmon and Eel,21,5,5,1901,1969,0,0
57476,Gemischtes Eis,14,29,29,1901,1982,0,0
57565,Corn Griddle Cakes with Maple Syrup,35,2,2,1900,1918,,
57574,Baked Haddock,13,3,3,1900,1916,0.1,0.1
57597,Chicken Liver Brochette,23,17,17,1900,1960,0.3,2.1
57625,Calves Head en Tortue,21,8,8,1894,1937,0,0.25
57667,Omelet with asparagus,21,13,13,1899,1972,0,0.45
57680,Beignets souffles,17,3,3,1900,1920,0.5,0.5
57730,Cold Liver sausage,18,11,11,1900,1958,0,0
57741,"Roast beef, Sauce remoulade",27,4,4,1901,1965,0,0
57750,"Claret, Medoc",13,4,5,1885,1918,0.4,2
57776,Cold Pickled Lamb Tongue,24,5,5,1900,1935,0.45,0.75
57786,Preserved Apricot,17,6,6,1900,1949,0,0.4
57826,Verschiedenes Geback,20,1,1,1900,1971,0,0
57827,Torte,5,13,13,1899,1971,0,0.25
57862,Puree of Lima Beans,19,8,8,1900,1937,0.1,0.4
57878,Champagner,10,4,4,1888,1971,0,0
57890,Creme Diplomate,15,3,3,1900,1939,0.45,0.45
57941,Gateau Viennoise,16,2,2,1900,1933,0.3,0.3
57950,POTATOES HASH BROWN,19,3,3,1901,1933,0,0
57982,Farmer Soup,11,4,4,1900,1955,0.25,0.25
58027,Calf's Liver and Onions,23,6,6,1899,1937,0.15,0.45
58057,Chicken Broth with Noodles,26,17,19,1900,1979,0,1.25
58095,Roast poularde,14,25,25,1901,1965,0,0
58105,Shrimp Sauce,12,4,4,1891,1962,0,0
58106,"Young Vermont Turkey, Cranberry Sauce",37,4,4,1900,1958,,
58132,Cinnamon Buns,13,17,17,1898,1963,0.15,0.15
58134,California Figs,15,6,6,1899,1949,0,0
58170,"Port, Sandeman's",16,13,13,1900,1918,0.2,4
58179,Boston Baked Beans and Brown Bread,34,11,11,1899,1921,0.15,0.2
58186,Asparagus Tips Salad,20,31,32,1900,1958,0,0.9
58196,Guiness' Stout,14,20,21,1899,1978,0.15,2
58197,Canadian Ale,12,8,8,1900,1959,0.15,0.75
58204,Lyonnaise potato,16,16,16,1900,1959,0.15,0.8
58229,"Kennebec Salmon, Sauce Verte",28,45,45,1901,1933,1.1,1.1
58251,Sugar Peas,10,11,12,1897,1939,0.6,0.6
58272,Puree Mongole soup,18,9,10,1900,1943,0,0.4
58296,Gemusesalat,11,2,2,1901,1959,0,0
58319,Currant Bun,11,4,4,1900,1952,0.1,0.1
58344,Mashed Potatoe,14,3,3,1900,1940,0,0
58354,Roast Beef Hash browned,23,2,2,1900,1920,0.45,0.85
58361,Creme de Menthe Jelly,21,4,4,1900,1933,0.2,0.25
58363,Swiss Cream Cheese,18,70,107,1900,1973,0.2,0.3
58392,Bombe Venitienne,16,5,5,1900,1917,0.4,0.6
58411,Ox-Tongue Salad,15,3,3,1900,1938,0,0
58425,SHORT RIBS OF BEEF,18,2,2,1900,1944,0.9,0.9
58431,Peas in butter,14,2,2,1900,1928,0,0
58438,Cream of lima beans,19,6,6,1900,1917,0.3,0.35
58439,Smoked ox tongue with spinach,29,3,3,1900,1974,0,0
58454,Biscuits and Cheese,19,5,5,1900,1938,0,0
58455,Roast Beef and Horseradish,26,3,3,1900,1929,0,0
58465,Ginger Pudding,14,9,9,1900,1938,0.3,0.5
58489,Cream of barley soup,20,7,7,1891,1933,0.3,0.3
58565,Cocoanut Ice Cream,18,7,7,1900,1985,0.75,0.75
58571,Fried eggplants,15,4,4,1900,1987,0,0
58586,Salad Waldorf,13,15,15,1896,1953,0.5,0.5
58605,Chicken Consomme with Vermicelli,32,2,2,1900,1921,0,0
58613,Boiled Okra,11,1,1,1900,1957,0.3,0.3
58628,PINEAPPLE CREAM PIE,19,2,2,1900,1963,0,0
58669,Cheese Tartlettes,17,2,2,1900,1941,0,0
58739,Seagram,7,2,2,1900,1958,0.15,1.5
58743,Carstair's ,11,8,8,1900,1943,0.15,1.5
58745,Harper,6,4,4,1900,1968,0,1.5
58748,park & Tilford,14,11,11,1900,1961,0,0
58759,plat de legumes,15,5,5,1900,1986,0,0
58764,Burke's Irish,13,8,8,1900,1941,0.15,1.5
58787,Hawthorn,8,6,6,1900,1919,0.25,0.25
58788,Red Raven,9,79,79,1900,1945,0.15,15
58789,C. & C. Club Soda,17,2,2,1900,1937,0.35,0.35
58822,Slice Cucumbers,15,3,3,1900,1919,0.15,0.15
58843,"Sliced Tomatoes, Mayonnaise",27,4,4,1900,1948,0.1,0.1
58852,Veal Chops Breaded,18,9,9,1884,1928,0.3,0.9
58855,Curried Lamb,12,4,4,1900,1938,2.25,2.25
58873,Sausage and Mashed Potatoes,27,5,5,1900,1917,0.3,0.3
58910,Sandwiches assortis,19,8,8,1885,1927,,
58939,Victoria Potatoes,17,2,2,1900,1928,0,0
59020,Brisket of Beef,15,6,6,1900,1985,2.25,2.25
59023,Lychee,6,4,4,1900,1987,0.6,1.5
59035,"Cabinet Pudding, Vanilla Sauce",30,4,4,1900,1943,0,0
59054,Roastbraten,11,14,14,1900,1917,0.85,0.85
59083,Cheese Souffle,14,17,17,1900,1961,0,0.5
59088,Spaghetti a la Italienne,24,3,3,1900,1916,0.1,0.35
59103,Fried Cauliflower,17,4,4,1900,1921,0,0
59131,Sally Lunn,10,6,7,1900,1968,0,0.1
59147,almond pastry,13,4,4,1900,1937,0,0
59302,Cucumber and Lettuce salad,26,4,4,1900,1938,0.3,0.3
59345,Moet et Chandon,15,19,19,1896,1978,0,22
59371,Caviar Canape,13,143,149,1899,2928,0,50
59380,Creme St. Germain,17,10,13,1897,1965,0,1.5
59381,Consomme Profiterolles,22,6,6,1900,1928,0.2,0.25
59407,Potage Paysanne,15,7,7,1900,1974,0,0.4
59417,Braised Mutton,14,3,3,1900,1984,0,0
59424,"Fruit, Assorted",15,3,3,1900,1933,1,1
59425,Sheep's head broth,18,7,7,1900,1962,0,0
59431,Cold Roast-beef,15,5,5,1900,1932,0,0
59451,Lemon Tart,10,4,4,1900,1988,2.75,5
59475,Boiled [Potatoes],17,3,4,1900,1947,0.2,0.4
59526,Boiled Bacon,12,7,8,1852,1961,0.45,0.75
59587,Dried Apple Pie,15,3,3,1900,1955,0,0
59593,Currant Scones,14,3,3,1900,1957,0,0
59625,Shrimp Salad Mayonnaise,23,3,3,1900,1940,0.6,1.75
59629,Snow Potatoes,13,10,10,1901,1957,,
59647,Saratoga Chips Potatoes,23,5,5,1900,1948,0.15,0.25
59675,Cold Boiled chicken,19,14,14,1900,1965,1,1
59745,Salate,6,4,4,1901,1976,0,0
59774,"Olives, stuffed",15,8,8,1900,1947,0.25,0.75
59792,Ochsenschwanz Suppe,19,9,9,1893,1969,0,0
59807,Wirsingkohl,11,10,10,1901,1929,0,0
59831,Zwetschen Kompott,17,7,7,1901,1969,0,0
59836,Kirscht_rtchen,14,3,3,1901,1959,0,0
59876,Consomme with dumplings,23,8,8,1899,1935,0,0
59898,Potato pancakes,15,23,24,1901,1950,0.15,1
59970,Meat balls,10,4,4,1901,1943,0.3,0.9
60023,Geraucherter Stor und Lachs,27,2,2,1901,1969,0,0
60028,Haut Sauterne White Bordeaux,28,4,4,1901,1943,0.7,7
60029,Sellerie Salate,15,2,2,1901,1969,0,0
60031,Graves White Bordeaux,21,9,9,1900,1943,0.45,7
60072,Veal steak with mushrooms,25,4,4,1901,1921,0,0
60112,Consomme clear,14,10,10,1899,1948,0.15,0.25
60133,Pear ice cream,14,4,4,1900,1935,0,0
60149,Lynnhaven Bay Oysters,21,5,5,1901,1916,0.25,0.35
60194,Curried Chicken,15,10,10,1898,1969,0,0
60201,Noodle Soup,11,21,21,1900,1985,0.05,3
60217,Petits Fours Assortis,21,15,15,1891,1928,0.25,0.25
60218,Glace Tutti Frutti,18,9,9,1900,1935,0.35,0.35
60261,Sausage and Fried Apples,24,3,3,1900,1927,0.7,0.7
60287,Boiled Carrots,14,5,5,1880,1918,,
60297,Boiled potates,14,3,3,1900,1947,0.3,0.3
60313,Maraschino liqueur,18,27,27,1891,1959,0,1.25
60356,Fried Pigs' Feet,16,3,3,1859,1958,0.25,0.25
60364,Bombay Duck,11,7,7,1901,1964,0,0
60401,Cold Smoked Ham,15,15,15,1892,1969,0,2.95
60424,"English Plum Pudding, Hard & Brandy Sauce",41,4,4,1899,1919,,
60444,"Boiled salmon, shrimp sauce",27,3,3,1880,1921,,
60457,Cosmopolitan salad,18,5,5,1901,1971,0,0
60481,Pont l'Eveque cheese,20,142,144,1896,1970,0.1,15
60578,Apple Fritters with Fruit sauce,31,2,2,1901,1962,0,0
60672,Galantine de Poularde,21,3,3,1901,1944,0,0
60748,Pecan pie,9,30,30,1901,1989,0,2.25
60764,Boiled Salmon with Hollandaise sauce,36,2,2,1901,1944,0,0
60820,Stewed Squash,13,4,4,1893,1919,0.1,0.1
60845,"Potatoes, Roast",15,4,4,1901,1958,0,0
60905,Prawn Salad,11,3,4,1901,1969,1.6,2.6
60991,Strawberry Bavarian Cream,25,5,5,1897,1967,0,0
60996,Green Apple Sauce,17,7,9,1900,1964,0.05,0.3
61004,Creme Chantilly,15,4,4,1901,2012,0,0
61048,Apfeltorte,10,5,5,1900,1961,0,0
61079,Sorbet au Champagne,19,13,13,1891,1986,0,0
61088,Carottes,8,10,10,1882,1963,0,0
61097,"Salad, Marie Antoinette",23,10,10,1900,1933,0,0
61116,"Stangenspargel, hollandische Sauce",34,2,2,1901,1935,0,0
61126,"Asparagus, Dutch sauce",22,4,4,1898,1969,0,0
61185,Shrimp Toast,12,8,8,1900,2000,0,0
61194,Fresh Strawberry Mousse,23,58,59,1900,1957,0,0.5
61195,CONSOMME POT AU FEU,19,5,4,1900,1937,0,0
61196,"BOILED RED SNAPPER, SAUCE HOLLANDAISE",37,4,4,1900,1921,0,0
61205,Sliced Tomatos,14,3,3,1900,1937,0,0.1
61229,Roquefort Cheese and Toasted Crackers,37,10,10,1900,1954,0.15,0.25
61263,Broiled Smoked Haddock,22,2,2,1900,1921,0,0
61300,Fresh Oranges,13,5,5,1900,1957,0.1,0.1
61343,Almond Cake,11,35,44,1866,1969,0,0.25
61435,Romischer Salat,15,10,10,1901,1937,,
61443,Apfel Kompott,13,4,4,1901,1965,0,0
61466,Roast Venison,13,2,2,1900,1917,,
61468,Erbsen und Karotten,19,2,2,1901,1935,0,0
61482,"Lettuce and Tomatoes, French Dressing",37,7,7,1900,1951,0.35,0.65
61508,Sirloin for two,15,4,5,1901,1965,1,8.5
61516,"Asparagus Salad, French Dressing",32,12,12,1900,1943,0.15,0.35
61527,Consomme Monte Carlo,20,14,14,1895,1962,0,0
61556,Patisserie Suisse,17,5,5,1900,1955,,
61588,Cauliflower salad,17,7,7,1900,1932,0.35,0.4
61658,Vanille ice cream,17,16,16,1892,1981,0.25,1.9
61663,Pfirsich Kompott,16,3,3,1901,1969,0,0
61725,Coffee per Pot for Two,22,2,2,1901,1918,0.15,0.25
61769,Stewed prunes & apricots,24,13,13,1899,1944,0.1,0.1
61786,Poached eggs with toast,23,3,3,1901,1955,0.2,0.5
61803,Gedunstete Aprikosen,20,13,13,1901,1969,0,0
61804,Englischer Kuchen,17,6,6,1901,1958,0,0
61823,English cake,12,31,31,1901,1965,0,0
61827,Spiegeleier mit Schinken,24,8,8,1901,1958,0,0
61847,Deutsche Pfannkuchen,20,42,42,1901,1969,0.4,0.4
61857,Rice with milk,14,4,4,1900,1937,0.1,0.1
61875,Fancy bread,11,2,2,1901,1937,0,0
61947,Bananen-Pfannkuchen,19,5,5,1901,1969,0,0
61951,Lobster - mayonnaise,20,2,2,1901,1946,0,0
61991,Consomme with tapioca,21,9,10,1900,1938,0.15,0.4
62002,Rice and Tomato Soup,20,3,3,1901,1928,0,0
62024,Pork and Beans Boston Style,27,5,5,1899,1937,0.1,0.45
62109,"Pommes de terre, Palestine",26,11,11,1905,1920,,
62110,Pamplemousse au kirsch,22,3,3,1905,1939,0,0
62114,Tomatensuppe,12,9,9,1899,1987,0,0
62131,Cotuit oysters,14,82,98,1894,1984,0.1,1.15
62186,Hummersalat,11,5,5,1901,1961,0,0
62199,Omelette mit Tomaten,20,14,14,1901,1969,0,0
62205,Omelette mit Parmesan,21,9,9,1901,1959,0,0
62209,Omelette mit Spargel,20,7,7,1901,1964,0,0
62223,Mashed celery,13,4,4,1901,1973,0,0
62233,Seezunge,8,4,4,1900,1961,0,0
62236,Cold Yorkshire ham,18,10,12,1901,1933,0.75,0.8
62291,Kalbsleber mit Speck und Zwiebeln,33,2,2,1901,1958,0,0
62331,strained okra,13,52,52,1896,1933,0.25,0.75
62375,Royale Natives,14,2,2,1907,1921,,
62382,Salades de Saison,17,5,5,1907,1976,0,0
62427,"Pork and Beans, Boston Style",28,22,23,1865,1921,0.1,0.5
62429,Sorbet Creme de Menthe,22,73,87,1900,1958,0.3,40
62433,Glace Neapolitaine,18,2,2,1900,1925,0,0
62441,Scrambled eggs (2),18,28,28,1895,1957,0,10
62448,Heringsalat,11,5,5,1900,1935,0,0
62451,Two lamb chops,14,9,9,1900,1944,0,1.75
62455,Crevettes,9,5,5,1899,1961,0,0
62469,Puree of Parsnips,17,2,2,1900,1959,0,0
62492,Corn muffin,11,9,10,1900,1959,0,0.3
62498,Beignet au Fromage,18,3,3,1900,1955,0,0
62543,Stangenspargel mit Butter,25,6,6,1901,1958,0,0
62554,Vanilla pudding,15,9,9,1901,1962,0.05,0.25
62555,Strawberry ice,14,54,52,1897,1963,0,0.4
62588,Blatz Milwaukee Beer,20,3,3,1901,1950,0.2,0.5
62590,Imported and Domestic Cigars and Cigarettes,43,5,5,1900,1917,0.1,0.45
62607,Dressed Crab,12,9,9,1900,1968,0,0
62638,Potage Pierre le Grand,22,3,3,1901,1921,0,0
62732,Roastbeef mit Bratensaft,24,4,4,1900,1937,0,0
62740,Gedunstete Apfel,16,5,5,1901,1969,0,0
62744,Omelet with marmalade,21,8,8,1901,1953,0,0
62762,Carrots & peas,14,7,7,1900,1959,0.05,0.1
62770,Anna potatoes,13,48,48,1899,1980,0.3,0.75
62780,Pommes bonne femme,18,3,3,1901,1937,0,0
62782,Champagne sherbet,17,10,10,1901,1985,1.95,1.95
62784,Mixed ice-cream,15,9,9,1899,1976,0,0
62798,Bordelaise Potatoes,19,3,3,1900,1940,0,0
62817,Klare Schildkroten Suppe,24,3,3,1901,1929,0,0
62826,Clear turtle soup,17,28,30,1890,1974,0,0.75
62913,Bouillon potatoes,17,16,16,1900,1969,0,0
62923,Hummer-Mayonnaise,17,3,3,1901,1958,0,0
63024,"Roast beef, cold sandwich",25,4,4,1900,1939,0,0.4
63080,Veuve Clicquot Champagne,24,5,5,1898,1962,0,4
63082,Duc de Montebello Champagne,27,6,6,1900,1919,1.75,7
63111,Zeltinger Moselle,17,5,5,1896,1918,0.15,2.25
63112,Brauneberger Moselle,20,4,4,1896,1918,0.5,2.5
63143,Beaujolais Burgundy,19,11,11,1888,1918,0.5,3
63149,"Oyster stew, cream",18,43,43,1900,1955,0.35,1.25
63150,"Oyster stew, milk",17,11,11,1900,1957,0,0
63205,Smoked Hamburg beef,19,5,5,1901,1955,0,0
63209,Chicken okra soup a la creole,29,3,3,1901,1946,0,0
63216,Cold Westphalian ham,20,10,10,1900,1969,0.4,0.85
63267,Pommes Parisiennes,18,19,19,1888,1949,,
63285,Peach Charlotte,15,3,3,1900,1937,0,0
63301,Cammenbert,10,4,4,1887,1969,0.25,0.6
63323,Anchois sur toast,17,18,18,1900,1968,0,0.55
63335,framboises,10,13,13,1900,1967,0,0.95
63341,Huitres Cape Cod,16,9,9,1900,1917,,
63348,Terrapene a la Maryland,23,11,11,1884,1929,,
63367,Glace de Fantasie,17,2,2,1892,1917,,
63376,Chateau Kirwan,14,4,4,1888,1955,0,3
63387,Butterkuchen,12,4,4,1899,1974,0,0
63443,Mirabellen-Kompott,18,7,7,1901,1959,0,0
63453,Mousseline Sauce,16,4,4,1901,1938,0,0
63465,Ham and Tongue,14,4,4,1900,1937,0,0
63495,Country Soup,12,2,2,1900,1974,0,0
63496,Consomme Rice,13,9,11,1900,1962,0.15,10
63507,Plain cauliflower,17,2,2,1900,1963,0,0
63510,Rostkartoffeln,14,9,9,1901,1978,0,0
63511,Creme-Schnitte,14,4,4,1901,1955,0,0
63512,Columbia River Salmon,21,4,4,1905,1944,0,0
63531,Cherrystone Clams,17,410,443,1897,1987,0,45
63532,Snapper Soup,12,9,9,1900,1962,0,0
63550,"Filet of Beef, Mushroom Sauce",29,15,15,1891,1916,0,0
63551,"Ice Cream, Assorted",19,4,4,1900,1940,0.1,0.15
63584,Stew Oysters,12,10,10,1900,1948,0,0
63592,"Celery, Radishes, Olives",24,2,2,1900,1954,0.15,0.4
63614,Petits pois a l'Anglaise,24,26,26,1888,1932,0,0
63620,Cresses,7,17,23,1884,1916,0.15,0.25
63623,"Broiled North River Shad, Maitre d'Hotel",40,2,2,1900,1921,0,0
63624,"Chicken Cutlets, Cream Sauce",28,3,3,1900,1943,0.35,1
63629,Potatoes Marquise,17,7,7,1899,1918,,
63646,Champagne Domestic,18,3,3,1900,1955,1,5
63656,Chicken livers brochette ,25,7,7,1900,1959,0.5,2.1
63659,Stuffed Egg Plant,17,20,21,1881,1933,0.2,20
63663,Hard Roll,9,1,1,1900,1955,0,0
63672,Pan Cakes,9,6,6,1898,1969,0,0.15
